index,time_period,rainfall,mean_temperature,disease_cases,population,location
1708,2007-04,109.088,26.25,2013.0,6432093.95665946,Goias
1709,2007-05,21.439,26.92,1273.0,6432093.95665946,Goias
1710,2007-06,4.887,26.43,763.0,6432093.95665946,Goias
1711,2007-07,1.064,26.95,440.0,6432093.95665946,Goias
1712,2007-08,0.417,26.82,298.0,6432093.95665946,Goias
1713,2007-09,0.171,28.36,205.0,6432093.95665946,Goias
1714,2007-10,3.021,30.05,438.0,6432093.95665946,Goias
1715,2007-11,64.294,29.46,716.0,6432093.95665946,Goias
1716,2007-12,75.544,27.49,1048.0,6432093.95665946,Goias
1717,2008-01,203.513,25.87,2639.0,6496370.91725302,Goias
1718,2008-02,163.344,25.55,4069.0,6496370.91725302,Goias
1719,2008-03,357.081,24.1,8801.0,6496370.91725302,Goias
1720,2008-04,204.116,24.58,12689.0,6496370.91725302,Goias
1721,2008-05,65.697,25.24,4843.0,6496370.91725302,Goias
1722,2008-06,3.676,25.49,1420.0,6496370.91725302,Goias
1723,2008-07,1.576,25.52,474.0,6496370.91725302,Goias
1724,2008-08,1.538,27.04,322.0,6496370.91725302,Goias
1725,2008-09,0.725,29.2,264.0,6496370.91725302,Goias
1726,2008-10,2.26,30.09,557.0,6496370.91725302,Goias
1727,2008-11,30.667,29.65,952.0,6496370.91725302,Goias
1728,2008-12,124.865,26.97,1290.0,6496370.91725302,Goias
1729,2009-01,175.751,26.34,2324.0,6559193.18873841,Goias
1730,2009-02,219.016,25.06,3688.0,6559193.18873841,Goias
1731,2009-03,226.358,25.09,6192.0,6559193.18873841,Goias
1732,2009-04,328.029,24.32,5638.0,6559193.18873841,Goias
1733,2009-05,236.712,24.13,3924.0,6559193.18873841,Goias
1734,2009-06,23.093,24.93,1955.0,6559193.18873841,Goias
1735,2009-07,7.805,25.72,1303.0,6559193.18873841,Goias
1736,2009-08,4.296,26.89,1684.0,6559193.18873841,Goias
1737,2009-09,0.434,29.18,1235.0,6559193.18873841,Goias
1738,2009-10,70.203,28.26,2102.0,6559193.18873841,Goias
1739,2009-11,10.315,28.95,5139.0,6559193.18873841,Goias
1740,2009-12,108.086,27.39,8341.0,6559193.18873841,Goias
1741,2010-01,149.326,26.02,26073.0,6621000.560846,Goias
1742,2010-02,87.945,27.62,21997.0,6621000.560846,Goias
1743,2010-03,148.538,26.94,17489.0,6621000.560846,Goias
1744,2010-04,116.088,26.32,12252.0,6621000.560846,Goias
1745,2010-05,29.124,27.99,7719.0,6621000.560846,Goias
1746,2010-06,19.472,26.49,2507.0,6621000.560846,Goias
1747,2010-07,2.312,26.7,1217.0,6621000.560846,Goias
1748,2010-08,0.239,26.98,1241.0,6621000.560846,Goias
1749,2010-09,0.186,28.62,1618.0,6621000.560846,Goias
1750,2010-10,83.501,29.11,2112.0,6621000.560846,Goias
1751,2010-11,37.892,28.68,2627.0,6621000.560846,Goias
1752,2010-12,159.575,26.38,5195.0,6621000.560846,Goias
1753,2011-01,175.15,25.37,3982.0,6681928.35349284,Goias
1754,2011-02,268.03,24.77,4362.0,6681928.35349284,Goias
1755,2011-03,206.882,24.79,4795.0,6681928.35349284,Goias
1756,2011-04,133.01,25.13,4318.0,6681928.35349284,Goias
1757,2011-05,74.526,25.51,3229.0,6681928.35349284,Goias
1758,2011-06,5.327,26.16,1143.0,6681928.35349284,Goias
1759,2011-07,11.881,25.75,536.0,6681928.35349284,Goias
1760,2011-08,3.077,27.25,373.0,6681928.35349284,Goias
1761,2011-09,0.118,28.27,429.0,6681928.35349284,Goias
1762,2011-10,80.07,28.13,574.0,6681928.35349284,Goias
1763,2011-11,65.06,27.37,254.0,6681928.35349284,Goias
1764,2011-12,39.6,28.2,427.0,6681928.35349284,Goias
1765,2012-01,132.101,26.57,2413.0,6741875.07674115,Goias
1766,2012-02,147.743,25.67,2593.0,6741875.07674115,Goias
1767,2012-03,106.566,26.3,2746.0,6741875.07674115,Goias
1768,2012-04,38.009,27.49,2673.0,6741875.07674115,Goias
1769,2012-05,6.806,28.16,2982.0,6741875.07674115,Goias
1770,2012-06,6.633,27.76,2161.0,6741875.07674115,Goias
1771,2012-07,0.624,27.21,1306.0,6741875.07674115,Goias
1772,2012-08,0.184,27.16,973.0,6741875.07674115,Goias
1773,2012-09,0.141,29.26,1012.0,6741875.07674115,Goias
1774,2012-10,0.919,30.41,1320.0,6741875.07674115,Goias
1775,2012-11,88.975,28.72,1841.0,6741875.07674115,Goias
1776,2012-12,44.777,28.35,2707.0,6741875.07674115,Goias
1777,2013-01,171.431,26.52,18261.0,6801043.71046648,Goias
1778,2013-02,51.925,27.99,26674.0,6801043.71046648,Goias
1779,2013-03,199.112,27.28,31815.0,6801043.71046648,Goias
1780,2013-04,134.209,25.63,25401.0,6801043.71046648,Goias
1781,2013-05,40.293,26.73,13280.0,6801043.71046648,Goias
1782,2013-06,16.176,27.23,5375.0,6801043.71046648,Goias
1783,2013-07,6.838,27.16,2162.0,6801043.71046648,Goias
1784,2013-08,0.633,28.05,1464.0,6801043.71046648,Goias
1785,2013-09,0.831,29.38,1117.0,6801043.71046648,Goias
1786,2013-10,19.672,29.44,1576.0,6801043.71046648,Goias
1787,2013-11,90.261,28.18,2099.0,6801043.71046648,Goias
1788,2013-12,148.29,26.71,2783.0,6801043.71046648,Goias
1789,2014-01,69.753,26.67,8619.0,6859501.91462736,Goias
1790,2014-02,140.032,26.08,12103.0,6859501.91462736,Goias
1791,2014-03,160.174,25.48,12545.0,6859501.91462736,Goias
1792,2014-04,138.97,25.48,16212.0,6859501.91462736,Goias
1793,2014-05,32.034,26.27,16586.0,6859501.91462736,Goias
1794,2014-06,2.422,27.05,9133.0,6859501.91462736,Goias
1795,2014-07,5.055,26.95,4165.0,6859501.91462736,Goias
1796,2014-08,0.338,27.49,2756.0,6859501.91462736,Goias
1797,2014-09,1.616,29.1,2234.0,6859501.91462736,Goias
1798,2014-10,10.79,29.48,2801.0,6859501.91462736,Goias
1799,2014-11,83.17,28.15,3304.0,6859501.91462736,Goias
1800,2014-12,73.957,27.62,4778.0,6859501.91462736,Goias
1801,2015-01,63.018,27.56,11807.0,6917283.51920304,Goias
1802,2015-02,177.385,26.22,19384.0,6917283.51920304,Goias
1803,2015-03,176.951,25.51,32274.0,6917283.51920304,Goias
1804,2015-04,93.843,25.82,29817.0,6917283.51920304,Goias
1805,2015-05,26.293,26.94,34411.0,6917283.51920304,Goias
1806,2015-06,7.675,26.98,18369.0,6917283.51920304,Goias
1807,2015-07,11.387,26.95,6156.0,6917283.51920304,Goias
1808,2015-08,0.148,27.83,3116.0,6917283.51920304,Goias
1809,2015-09,0.393,29.89,1842.0,6917283.51920304,Goias
1810,2015-10,11.107,30.6,2272.0,6917283.51920304,Goias
1811,2015-11,22.419,30.24,3715.0,6917283.51920304,Goias
1812,2015-12,25.851,30.12,7364.0,6917283.51920304,Goias
1813,2016-01,359.367,25.61,16346.0,6974490.0141313,Goias
1814,2016-02,69.799,26.8,30447.0,6974490.0141313,Goias
1815,2016-03,138.795,27.28,32763.0,6974490.0141313,Goias
1816,2016-04,48.621,27.99,22711.0,6974490.0141313,Goias
1817,2016-05,21.027,28.36,11271.0,6974490.0141313,Goias
1818,2016-06,3.818,27.56,4564.0,6974490.0141313,Goias
1819,2016-07,1.126,27.23,2060.0,6974490.0141313,Goias
1820,2016-08,0.37,28.41,1712.0,6974490.0141313,Goias
1821,2016-09,9.016,29.63,1675.0,6974490.0141313,Goias
1822,2016-10,25.499,29.91,2058.0,6974490.0141313,Goias
1823,2016-11,54.057,29.74,2656.0,6974490.0141313,Goias
1824,2016-12,92.061,28.09,3391.0,6974490.0141313,Goias
1837,2001-01,261.812,24.6,,4669779.49349976,Maranhao
1838,2001-02,268.014,24.78,,4669779.49349976,Maranhao
1839,2001-03,250.64,24.84,1527.0,4669779.49349976,Maranhao
1840,2001-04,143.514,25.02,1119.0,4669779.49349976,Maranhao
1841,2001-05,96.436,24.63,1099.0,4669779.49349976,Maranhao
1842,2001-06,39.348,22.98,564.0,4669779.49349976,Maranhao
1843,2001-07,45.902,24.73,367.0,4669779.49349976,Maranhao
1844,2001-08,16.303,27.11,231.0,4669779.49349976,Maranhao
1845,2001-09,120.683,25.83,164.0,4669779.49349976,Maranhao
1846,2001-10,161.393,26.4,142.0,4669779.49349976,Maranhao
1847,2001-11,223.676,25.74,166.0,4669779.49349976,Maranhao
1848,2001-12,308.984,25.0,259.0,4669779.49349976,Maranhao
1849,2002-01,267.546,25.31,945.0,4711554.26858521,Maranhao
1850,2002-02,299.222,25.15,2270.0,4711554.26858521,Maranhao
1851,2002-03,217.671,25.38,2414.0,4711554.26858521,Maranhao
1852,2002-04,151.128,25.22,1351.0,4711554.26858521,Maranhao
1853,2002-05,85.164,25.09,797.0,4711554.26858521,Maranhao
1854,2002-06,16.634,24.84,406.0,4711554.26858521,Maranhao
1855,2002-07,45.332,25.65,326.0,4711554.26858521,Maranhao
1856,2002-08,78.032,26.24,362.0,4711554.26858521,Maranhao
1857,2002-09,112.503,26.09,254.0,4711554.26858521,Maranhao
1858,2002-10,136.495,26.9,455.0,4711554.26858521,Maranhao
1859,2002-11,173.792,25.98,610.0,4711554.26858521,Maranhao
1860,2002-12,252.48,25.54,555.0,4711554.26858521,Maranhao
1861,2003-01,268.33,25.61,1852.0,4752957.84936523,Maranhao
1862,2003-02,257.575,25.24,1963.0,4752957.84936523,Maranhao
1863,2003-03,320.456,24.67,1673.0,4752957.84936523,Maranhao
1864,2003-04,195.3,24.74,1210.0,4752957.84936523,Maranhao
1865,2003-05,122.604,24.7,782.0,4752957.84936523,Maranhao
1866,2003-06,46.918,24.69,398.0,4752957.84936523,Maranhao
1867,2003-07,4.415,25.59,253.0,4752957.84936523,Maranhao
1868,2003-08,51.211,25.55,169.0,4752957.84936523,Maranhao
1869,2003-09,129.4,25.68,102.0,4752957.84936523,Maranhao
1870,2003-10,162.203,25.86,61.0,4752957.84936523,Maranhao
1871,2003-11,172.095,25.63,84.0,4752957.84936523,Maranhao
1872,2003-12,222.068,25.8,173.0,4752957.84936523,Maranhao
1873,2004-01,380.0,25.02,188.0,4793987.69891357,Maranhao
1874,2004-02,294.835,24.76,280.0,4793987.69891357,Maranhao
1875,2004-03,278.974,25.22,306.0,4793987.69891357,Maranhao
1876,2004-04,205.971,25.08,180.0,4793987.69891357,Maranhao
1877,2004-05,90.085,23.46,181.0,4793987.69891357,Maranhao
1878,2004-06,40.231,24.15,135.0,4793987.69891357,Maranhao
1879,2004-07,30.859,25.22,86.0,4793987.69891357,Maranhao
1880,2004-08,46.956,26.67,85.0,4793987.69891357,Maranhao
1881,2004-09,76.581,26.64,41.0,4793987.69891357,Maranhao
1882,2004-10,181.533,26.24,81.0,4793987.69891357,Maranhao
1883,2004-11,202.284,25.73,93.0,4793987.69891357,Maranhao
1884,2004-12,291.367,25.35,165.0,4793987.69891357,Maranhao
1885,2005-01,240.668,25.7,365.0,4834641.29315186,Maranhao
1886,2005-02,255.231,24.89,715.0,4834641.29315186,Maranhao
1887,2005-03,258.948,25.04,1294.0,4834641.29315186,Maranhao
1888,2005-04,100.804,25.24,865.0,4834641.29315186,Maranhao
1889,2005-05,81.179,25.29,1371.0,4834641.29315186,Maranhao
1890,2005-06,24.086,25.57,1055.0,4834641.29315186,Maranhao
1891,2005-07,3.171,25.34,867.0,4834641.29315186,Maranhao
1892,2005-08,17.922,26.85,403.0,4834641.29315186,Maranhao
1893,2005-09,69.818,26.36,230.0,4834641.29315186,Maranhao
1894,2005-10,183.101,26.4,100.0,4834641.29315186,Maranhao
1895,2005-11,221.978,25.76,106.0,4834641.29315186,Maranhao
1896,2005-12,328.675,24.79,95.0,4834641.29315186,Maranhao
1897,2006-01,295.781,25.07,927.0,4887630.21060085,Maranhao
1898,2006-02,387.002,24.61,1067.0,4887630.21060085,Maranhao
1899,2006-03,217.644,25.08,687.0,4887630.21060085,Maranhao
1900,2006-04,196.269,24.43,667.0,4887630.21060085,Maranhao
1901,2006-05,55.242,23.84,745.0,4887630.21060085,Maranhao
1902,2006-06,7.787,25.95,328.0,4887630.21060085,Maranhao
1903,2006-07,7.804,26.51,315.0,4887630.21060085,Maranhao
1904,2006-08,19.642,27.67,434.0,4887630.21060085,Maranhao
1905,2006-09,116.415,26.64,273.0,4887630.21060085,Maranhao
1906,2006-10,172.934,25.96,367.0,4887630.21060085,Maranhao
1907,2006-11,196.773,25.71,314.0,4887630.21060085,Maranhao
1908,2006-12,252.685,25.35,489.0,4887630.21060085,Maranhao
1909,2007-01,260.803,25.7,1536.0,4938619.05616575,Maranhao
1910,2007-02,257.797,25.3,2446.0,4938619.05616575,Maranhao
1911,2007-03,283.059,25.17,2892.0,4938619.05616575,Maranhao
1912,2007-04,160.629,25.13,2327.0,4938619.05616575,Maranhao
1913,2007-05,66.386,24.13,1998.0,4938619.05616575,Maranhao
1914,2007-06,8.779,25.58,969.0,4938619.05616575,Maranhao
1915,2007-07,41.403,25.31,625.0,4938619.05616575,Maranhao
1916,2007-08,13.049,26.79,344.0,4938619.05616575,Maranhao
1917,2007-09,46.636,27.78,210.0,4938619.05616575,Maranhao
1918,2007-10,179.957,26.28,233.0,4938619.05616575,Maranhao
1919,2007-11,278.003,25.25,253.0,4938619.05616575,Maranhao
1920,2007-12,257.566,25.02,409.0,4938619.05616575,Maranhao
1921,2008-01,321.222,24.62,717.0,4987971.47928001,Maranhao
1922,2008-02,302.982,24.35,1207.0,4987971.47928001,Maranhao
1923,2008-03,264.556,24.34,1843.0,4987971.47928001,Maranhao
1924,2008-04,184.856,24.54,1764.0,4987971.47928001,Maranhao
1925,2008-05,83.812,23.84,667.0,4987971.47928001,Maranhao
1926,2008-06,12.164,24.18,255.0,4987971.47928001,Maranhao
1927,2008-07,2.81,26.47,81.0,4987971.47928001,Maranhao
1928,2008-08,15.895,27.89,54.0,4987971.47928001,Maranhao
1929,2008-09,79.844,26.91,41.0,4987971.47928001,Maranhao
1930,2008-10,134.733,26.85,48.0,4987971.47928001,Maranhao
1931,2008-11,268.109,25.65,79.0,4987971.47928001,Maranhao
1932,2008-12,345.474,24.82,195.0,4987971.47928001,Maranhao
1933,2009-01,282.391,25.1,441.0,5036206.97913432,Maranhao
1934,2009-02,281.968,24.89,677.0,5036206.97913432,Maranhao
1935,2009-03,285.128,24.94,941.0,5036206.97913432,Maranhao
1936,2009-04,267.838,24.53,673.0,5036206.97913432,Maranhao
1937,2009-05,125.114,24.6,680.0,5036206.97913432,Maranhao
1938,2009-06,44.281,23.96,288.0,5036206.97913432,Maranhao
1939,2009-07,37.689,25.05,84.0,5036206.97913432,Maranhao
1940,2009-08,41.533,26.94,70.0,5036206.97913432,Maranhao
1941,2009-09,68.219,27.4,52.0,5036206.97913432,Maranhao
1942,2009-10,138.424,27.06,25.0,5036206.97913432,Maranhao
1943,2009-11,240.013,26.15,24.0,5036206.97913432,Maranhao
1944,2009-12,288.052,25.27,94.0,5036206.97913432,Maranhao
1945,2010-01,333.736,25.24,408.0,5083663.23020262,Maranhao
1946,2010-02,276.514,25.63,450.0,5083663.23020262,Maranhao
1947,2010-03,296.496,25.94,829.0,5083663.23020262,Maranhao
1948,2010-04,65.941,26.23,1027.0,5083663.23020262,Maranhao
1949,2010-05,75.988,25.23,1027.0,5083663.23020262,Maranhao
1950,2010-06,10.093,26.26,652.0,5083663.23020262,Maranhao
1951,2010-07,12.628,25.35,714.0,5083663.23020262,Maranhao
1952,2010-08,17.337,27.02,1402.0,5083663.23020262,Maranhao
1953,2010-09,49.848,27.93,839.0,5083663.23020262,Maranhao
1954,2010-10,154.887,26.62,472.0,5083663.23020262,Maranhao
1955,2010-11,225.214,25.43,410.0,5083663.23020262,Maranhao
1956,2010-12,207.389,25.43,426.0,5083663.23020262,Maranhao
1957,2011-01,301.986,24.62,1172.0,5130444.13232303,Maranhao
1958,2011-02,298.715,24.55,1677.0,5130444.13232303,Maranhao
1959,2011-03,339.707,24.65,1721.0,5130444.13232303,Maranhao
1960,2011-04,213.069,24.82,1281.0,5130444.13232303,Maranhao
1961,2011-05,53.454,24.91,1337.0,5130444.13232303,Maranhao
1962,2011-06,12.039,26.02,1204.0,5130444.13232303,Maranhao
1963,2011-07,9.068,26.91,979.0,5130444.13232303,Maranhao
1964,2011-08,25.08,27.36,1021.0,5130444.13232303,Maranhao
1965,2011-09,101.819,27.46,394.0,5130444.13232303,Maranhao
1966,2011-10,204.673,26.03,205.0,5130444.13232303,Maranhao
1967,2011-11,208.178,25.6,135.0,5130444.13232303,Maranhao
1968,2011-12,343.589,24.94,220.0,5130444.13232303,Maranhao
1969,2012-01,355.857,24.55,606.0,5176471.76061696,Maranhao
1970,2012-02,353.312,24.26,825.0,5176471.76061696,Maranhao
1971,2012-03,275.722,24.76,1142.0,5176471.76061696,Maranhao
1972,2012-04,192.383,25.11,863.0,5176471.76061696,Maranhao
1973,2012-05,99.532,24.63,735.0,5176471.76061696,Maranhao
1974,2012-06,55.056,24.44,502.0,5176471.76061696,Maranhao
1975,2012-07,3.733,25.61,432.0,5176471.76061696,Maranhao
1976,2012-08,4.265,27.66,357.0,5176471.76061696,Maranhao
1977,2012-09,83.446,27.99,236.0,5176471.76061696,Maranhao
1978,2012-10,146.04,26.46,151.0,5176471.76061696,Maranhao
1979,2012-11,241.935,25.65,141.0,5176471.76061696,Maranhao
1980,2012-12,270.766,25.3,328.0,5176471.76061696,Maranhao
1981,2013-01,378.302,25.05,1072.0,5221901.96484162,Maranhao
1982,2013-02,311.056,24.67,2098.0,5221901.96484162,Maranhao
1983,2013-03,321.989,25.17,3037.0,5221901.96484162,Maranhao
1984,2013-04,162.098,24.91,2688.0,5221901.96484162,Maranhao
1985,2013-05,100.781,24.82,1415.0,5221901.96484162,Maranhao
1986,2013-06,68.593,24.99,678.0,5221901.96484162,Maranhao
1987,2013-07,25.423,24.88,386.0,5221901.96484162,Maranhao
1988,2013-08,18.077,25.99,353.0,5221901.96484162,Maranhao
1989,2013-09,95.067,26.42,256.0,5221901.96484162,Maranhao
1990,2013-10,247.324,25.43,157.0,5221901.96484162,Maranhao
1991,2013-11,320.79,24.61,117.0,5221901.96484162,Maranhao
1992,2013-12,276.882,25.31,116.0,5221901.96484162,Maranhao
1993,2014-01,307.736,24.69,265.0,5266786.69491607,Maranhao
1994,2014-02,350.637,24.37,338.0,5266786.69491607,Maranhao
1995,2014-03,334.127,24.74,455.0,5266786.69491607,Maranhao
1996,2014-04,197.61,24.89,612.0,5266786.69491607,Maranhao
1997,2014-05,160.158,24.28,545.0,5266786.69491607,Maranhao
1998,2014-06,23.297,24.8,365.0,5266786.69491607,Maranhao
1999,2014-07,26.013,25.29,355.0,5266786.69491607,Maranhao
2000,2014-08,16.695,27.12,258.0,5266786.69491607,Maranhao
2001,2014-09,110.779,27.16,210.0,5266786.69491607,Maranhao
2002,2014-10,202.457,26.27,115.0,5266786.69491607,Maranhao
2003,2014-11,300.984,25.14,167.0,5266786.69491607,Maranhao
2004,2014-12,294.512,25.16,272.0,5266786.69491607,Maranhao
2005,2015-01,305.698,24.95,457.0,5311151.92579984,Maranhao
2006,2015-02,292.988,24.97,652.0,5311151.92579984,Maranhao
2007,2015-03,291.681,24.87,2364.0,5311151.92579984,Maranhao
2008,2015-04,233.424,24.95,2188.0,5311151.92579984,Maranhao
2009,2015-05,205.305,24.39,1684.0,5311151.92579984,Maranhao
2010,2015-06,23.29,25.07,1252.0,5311151.92579984,Maranhao
2011,2015-07,17.755,26.03,781.0,5311151.92579984,Maranhao
2012,2015-08,32.393,28.4,427.0,5311151.92579984,Maranhao
2013,2015-09,62.11,28.26,578.0,5311151.92579984,Maranhao
2014,2015-10,137.86,27.67,523.0,5311151.92579984,Maranhao
2015,2015-11,168.559,27.02,449.0,5311151.92579984,Maranhao
2016,2015-12,237.299,26.49,879.0,5311151.92579984,Maranhao
2017,2016-01,301.264,26.19,2754.0,5355075.58237153,Maranhao
2018,2016-02,318.448,25.89,6091.0,5355075.58237153,Maranhao
2019,2016-03,348.08,25.41,7894.0,5355075.58237153,Maranhao
2020,2016-04,149.354,25.55,6788.0,5355075.58237153,Maranhao
2021,2016-05,92.37,25.0,2743.0,5355075.58237153,Maranhao
2022,2016-06,24.206,24.73,1201.0,5355075.58237153,Maranhao
2023,2016-07,1.18,26.87,594.0,5355075.58237153,Maranhao
2024,2016-08,56.396,27.04,522.0,5355075.58237153,Maranhao
2025,2016-09,143.586,25.96,192.0,5355075.58237153,Maranhao
2026,2016-10,199.293,26.24,183.0,5355075.58237153,Maranhao
2027,2016-11,234.687,25.74,259.0,5355075.58237153,Maranhao
2028,2016-12,329.836,25.21,320.0,5355075.58237153,Maranhao
2041,2001-01,62.273,25.06,,2603817.92992425,MatoGrosso
2042,2001-02,42.29,26.02,,2603817.92992425,MatoGrosso
2043,2001-03,113.75,26.35,247.0,2603817.92992425,MatoGrosso
2044,2001-04,197.642,25.71,267.0,2603817.92992425,MatoGrosso
2045,2001-05,377.109,24.13,265.0,2603817.92992425,MatoGrosso
2046,2001-06,374.12,22.93,140.0,2603817.92992425,MatoGrosso
2047,2001-07,245.362,23.63,72.0,2603817.92992425,MatoGrosso
2048,2001-08,211.825,24.22,68.0,2603817.92992425,MatoGrosso
2049,2001-09,187.057,24.73,67.0,2603817.92992425,MatoGrosso
2050,2001-10,90.572,26.34,283.0,2603817.92992425,MatoGrosso
2051,2001-11,69.055,26.51,724.0,2603817.92992425,MatoGrosso
2052,2001-12,167.235,25.49,547.0,2603817.92992425,MatoGrosso
2053,2002-01,77.274,26.07,2412.0,2634026.19919491,MatoGrosso
2054,2002-02,41.74,26.45,2380.0,2634026.19919491,MatoGrosso
2055,2002-03,239.939,25.64,1738.0,2634026.19919491,MatoGrosso
2056,2002-04,305.565,24.54,692.0,2634026.19919491,MatoGrosso
2057,2002-05,429.613,24.21,341.0,2634026.19919491,MatoGrosso
2058,2002-06,383.926,23.44,201.0,2634026.19919491,MatoGrosso
2059,2002-07,201.26,24.09,135.0,2634026.19919491,MatoGrosso
2060,2002-08,211.117,24.31,108.0,2634026.19919491,MatoGrosso
2061,2002-09,94.774,25.6,86.0,2634026.19919491,MatoGrosso
2062,2002-10,118.396,26.59,235.0,2634026.19919491,MatoGrosso
2063,2002-11,184.214,25.24,557.0,2634026.19919491,MatoGrosso
2064,2002-12,109.596,25.67,1032.0,2634026.19919491,MatoGrosso
2065,2003-01,17.951,27.12,2637.0,2664231.73534787,MatoGrosso
2066,2003-02,43.188,27.53,3511.0,2664231.73534787,MatoGrosso
2067,2003-03,142.072,26.78,1472.0,2664231.73534787,MatoGrosso
2068,2003-04,311.996,25.26,527.0,2664231.73534787,MatoGrosso
2069,2003-05,439.211,23.96,298.0,2664231.73534787,MatoGrosso
2070,2003-06,336.657,23.66,140.0,2664231.73534787,MatoGrosso
2071,2003-07,309.287,23.51,96.0,2664231.73534787,MatoGrosso
2072,2003-08,187.685,24.42,50.0,2664231.73534787,MatoGrosso
2073,2003-09,158.435,24.73,70.0,2664231.73534787,MatoGrosso
2074,2003-10,120.717,25.71,171.0,2664231.73534787,MatoGrosso
2075,2003-11,155.702,25.27,694.0,2664231.73534787,MatoGrosso
2076,2003-12,90.621,25.99,808.0,2664231.73534787,MatoGrosso
2077,2004-01,80.785,26.09,517.0,2694434.44489324,MatoGrosso
2078,2004-02,113.982,26.33,446.0,2694434.44489324,MatoGrosso
2079,2004-03,147.483,26.15,408.0,2694434.44489324,MatoGrosso
2080,2004-04,331.801,25.19,237.0,2694434.44489324,MatoGrosso
2081,2004-05,472.48,23.98,143.0,2694434.44489324,MatoGrosso
2082,2004-06,269.241,23.68,92.0,2694434.44489324,MatoGrosso
2083,2004-07,244.894,23.48,64.0,2694434.44489324,MatoGrosso
2084,2004-08,181.692,24.21,27.0,2694434.44489324,MatoGrosso
2085,2004-09,166.372,24.63,49.0,2694434.44489324,MatoGrosso
2086,2004-10,143.559,25.57,450.0,2694434.44489324,MatoGrosso
2087,2004-11,62.237,26.65,2131.0,2694434.44489324,MatoGrosso
2088,2004-12,134.69,26.12,1714.0,2694434.44489324,MatoGrosso
2089,2005-01,179.943,25.4,1824.0,2724634.52427638,MatoGrosso
2090,2005-02,145.872,25.68,1347.0,2724634.52427638,MatoGrosso
2091,2005-03,144.919,26.14,1166.0,2724634.52427638,MatoGrosso
2092,2005-04,464.647,24.58,1082.0,2724634.52427638,MatoGrosso
2093,2005-05,366.241,24.43,827.0,2724634.52427638,MatoGrosso
